@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LEVEL numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,4.0,0.2,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.01,0.33,0.0,0.0,4.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,4.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,4.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.01,0.33,0.0,0.0,4.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.5,0.01,0.4,0.0,0.0,4.0,0.2,3.0,3.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,4.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,4.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,4.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,3.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,2.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,1.0,1.0,66.67,2.0,N
2.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,4.9,0.02,0.2,1.0,2.0,5.0,0.17,7.0,5.0,12.5,8.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
2.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,6.3,0.02,0.16,1.0,2.0,5.0,0.18,7.0,5.0,14.29,7.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13,3.0,2.0,42.86,4.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
3.0,3.0,1.0,2.0,1.0,0.5,0.0,2.0,1.0,4.5,0.02,0.22,1.0,2.0,5.0,0.15,6.0,4.0,37.5,7.0,N
3.0,3.0,0.0,2.0,1.0,0.5,0.0,1.0,0.5,3.6,0.02,0.28,1.0,2.0,5.0,0.17,6.0,5.0,14.29,7.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.01,0.33,0.0,0.0,3.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,3.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,3.0,0.2,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,3.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.5,0.01,0.29,0.0,0.0,3.0,0.2,3.0,3.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.5,0.01,0.29,0.0,0.0,3.0,0.17,4.0,4.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,3.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.33,0.01,0.3,0.0,0.0,3.0,0.2,4.0,3.0,0.0,3.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,3.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,0.01,0.4,0.0,0.0,3.0,0.17,4.0,4.0,0.0,3.0,N
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.17,1.0,1.0,80.0,4.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.01,0.33,0.0,0.0,3.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,3.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,3.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.01,0.33,0.0,0.0,3.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.01,0.33,0.0,0.0,3.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,2.0,0.2,3.0,3.0,33.33,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,3.0,0.25,1.0,1.0,0.0,2.0,N
3.0,15.0,4.0,8.0,1.0,0.13,0.0,8.0,1.0,20.5,0.17,0.05,7.0,10.0,17.0,0.24,41.0,18.0,21.43,24.0,N
0.0,5.0,0.0,3.0,2.0,0.67,0.0,3.0,1.0,8.18,0.06,0.12,2.0,3.0,7.0,0.23,18.0,11.0,0.0,11.0,N
0.0,5.0,0.0,3.0,2.0,0.67,0.0,3.0,1.0,8.18,0.06,0.12,2.0,3.0,6.0,0.23,18.0,11.0,0.0,11.0,N
7.0,12.0,1.0,9.0,8.0,0.89,0.0,9.0,1.0,19.58,0.21,0.05,2.0,4.0,16.0,0.19,47.0,24.0,2.63,37.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,6.29,0.03,0.16,1.0,2.0,6.0,0.25,11.0,7.0,0.0,6.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,7.31,0.04,0.14,1.0,2.0,7.0,0.2,13.0,8.0,0.0,8.0,N
3.0,11.0,0.0,6.0,1.0,0.17,0.0,6.0,1.0,17.18,0.2,0.06,5.0,8.0,19.0,0.26,54.0,22.0,0.0,18.0,N
2.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,7.38,0.07,0.14,1.0,2.0,9.0,0.14,24.0,13.0,0.0,10.0,N
2.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,7.38,0.07,0.14,1.0,2.0,9.0,0.14,24.0,13.0,0.0,10.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,7.31,0.04,0.14,1.0,2.0,7.0,0.2,13.0,8.0,0.0,8.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,6.29,0.03,0.16,1.0,2.0,6.0,0.25,11.0,7.0,0.0,6.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,6.29,0.03,0.16,1.0,2.0,6.0,0.25,11.0,7.0,0.0,6.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,7.31,0.04,0.14,1.0,2.0,7.0,0.2,13.0,8.0,0.0,8.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,7.31,0.04,0.14,1.0,2.0,7.0,0.2,13.0,8.0,0.0,8.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,7.31,0.04,0.14,1.0,2.0,7.0,0.2,13.0,8.0,0.0,8.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,6.29,0.03,0.16,1.0,2.0,6.0,0.25,11.0,7.0,0.0,6.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,7.31,0.04,0.14,1.0,2.0,7.0,0.2,13.0,8.0,0.0,8.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,7.31,0.04,0.14,1.0,2.0,7.0,0.2,13.0,8.0,0.0,8.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,6.29,0.03,0.16,1.0,2.0,6.0,0.25,11.0,7.0,0.0,6.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,7.31,0.04,0.14,1.0,2.0,7.0,0.2,13.0,8.0,0.0,8.0,N
0.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,7.31,0.04,0.14,1.0,2.0,7.0,0.2,13.0,8.0,0.0,8.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,0.0,0.67,0.0,0.0,3.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,3.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,3.0,0.25,1.0,1.0,0.0,2.0,N
21.0,19.0,17.0,10.0,8.0,0.8,0.0,10.0,1.0,16.12,0.58,0.06,9.0,18.0,49.0,0.09,129.0,60.0,33.71,72.0,Y
5.0,7.0,6.0,4.0,2.0,0.5,0.0,4.0,1.0,11.6,0.1,0.09,3.0,6.0,14.0,0.13,29.0,15.0,33.33,18.0,Y
6.0,5.0,5.0,3.0,1.0,0.33,0.0,3.0,1.0,10.93,0.09,0.09,2.0,4.0,12.0,0.1,34.0,14.0,38.1,16.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,1.0,N
1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,11.83,58.22,0.08,0.0,0.0,111.0,0.0,4820.0,2241.0,0.13,1535.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,0.03,0.07,0.0,0.0,2.0,0.14,12.0,2.0,0.0,5.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.5,0.02,0.13,0.0,0.0,2.0,0.2,6.0,2.0,0.0,3.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,1.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,0.03,0.07,0.0,0.0,2.0,0.14,12.0,2.0,0.0,5.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.5,0.02,0.13,0.0,0.0,2.0,0.2,6.0,2.0,0.0,3.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,1.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,0.03,0.07,0.0,0.0,2.0,0.14,12.0,2.0,0.0,5.0,N
9.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,12.46,0.21,0.08,0.0,0.0,2.0,0.03,54.0,13.0,94.74,19.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,1.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,1.0,N
5.0,31.0,11.0,16.0,1.0,0.06,0.0,14.0,0.88,38.08,0.24,0.03,15.0,24.0,36.0,0.25,66.0,13.0,39.29,45.0,Y
1.0,5.0,0.0,3.0,1.0,0.33,1.0,3.0,1.0,4.5,0.02,0.22,3.0,4.0,6.0,0.6,6.0,4.0,0.0,2.0,N
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.5,0.02,0.29,0.0,0.0,2.0,0.14,6.0,6.0,33.33,2.0,N
2.0,7.0,0.0,4.0,1.0,0.25,0.0,1.0,0.25,5.95,0.05,0.17,3.0,6.0,11.0,0.21,17.0,10.0,6.67,15.0,N
2.0,7.0,0.0,4.0,1.0,0.25,0.0,3.0,0.75,10.83,0.06,0.09,3.0,5.0,10.0,0.22,20.0,12.0,46.15,13.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.14,1.0,1.0,60.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,1.0,1.0,0.0,2.0,N
2.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,4.9,0.02,0.2,1.0,2.0,5.0,0.18,7.0,5.0,14.29,7.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.2,1.0,1.0,33.33,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,4.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.5,0.01,0.4,0.0,0.0,4.0,0.17,3.0,3.0,33.33,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,4.0,0.2,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.01,0.33,0.0,0.0,4.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,4.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,4.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.01,0.33,0.0,0.0,4.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.5,0.01,0.4,0.0,0.0,4.0,0.2,3.0,3.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,4.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,4.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,4.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.5,0.01,0.4,0.0,0.0,4.0,0.2,1.0,1.0,33.33,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.5,0.01,0.4,0.0,0.0,4.0,0.17,3.0,3.0,33.33,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.5,0.01,0.4,0.0,0.0,4.0,0.2,2.0,2.0,33.33,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.01,0.2,0.0,0.0,2.0,0.13,2.0,1.0,40.0,3.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.2,1.0,1.0,33.33,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.5,0.01,0.4,0.0,0.0,2.0,0.2,1.0,1.0,33.33,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.2,2.0,2.0,33.33,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,4.0,0.2,2.0,2.0,33.33,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,4.0,0.2,2.0,2.0,33.33,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,4.0,0.2,2.0,2.0,33.33,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.5,0.01,0.4,0.0,0.0,4.0,0.14,3.0,3.0,33.33,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,4.0,0.2,1.0,1.0,33.33,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,4.0,0.2,1.0,1.0,33.33,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,1.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
2.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,4.9,0.02,0.2,1.0,2.0,5.0,0.18,7.0,5.0,14.29,7.0,N
2.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,4.9,0.02,0.2,1.0,2.0,5.0,0.18,7.0,5.0,14.29,7.0,N
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.2,1.0,1.0,0.0,2.0,N
2.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,4.9,0.02,0.2,1.0,2.0,5.0,0.18,7.0,5.0,14.29,7.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,4.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,1.0,1.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.01,0.33,0.0,0.0,3.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.01,0.5,0.0,0.0,2.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.67,0.0,0.0,2.0,0.25,2.0,2.0,0.0,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,1.0,1.0,66.67,2.0,N
2.0,3.0,0.0,2.0,1.0,0.5,0.0,2.0,1.0,4.9,0.02,0.2,1.0,2.0,5.0,0.17,7.0,5.0,12.5,8.0,N
