@relation CustomCM1
@attribute CYCLOMATIC_DENSITY numeric
@attribute BRANCH_COUNT numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute PARAMETER_COUNT numeric
@attribute LOC_EXECUTABLE numeric
@attribute DECISION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CONDITION_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute Defective {Y,N}

@data
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.43,5.0,0.33,0.0,7.0,4.0,3.0,8.0,13.32,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.75,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.44,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.16,9.0,0.4,0.0,31.0,4.0,5.0,12.0,51.01,1.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,8.45,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,21.46,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.14,9.0,0.2,2.0,25.0,8.0,5.0,16.0,30.91,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.19,11.0,1.0,0.0,29.0,10.0,6.0,20.0,42.16,0.0,N
0.27,99.0,0.7,0.0,152.0,50.0,50.0,150.0,66.03,0.61,Y
0.13,5.0,1.0,0.0,22.0,4.0,3.0,8.0,21.51,0.0,N
1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.8,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,0.0,0.0,2.0,0.0,1.0,0.0,13.5,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,16.92,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.49,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,14.99,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.09,11.0,0.17,0.0,67.0,10.0,6.0,20.0,91.12,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,2.67,0.0,N
0.11,19.0,0.7,0.0,86.0,18.0,10.0,36.0,50.73,0.0,Y
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.42,231.0,0.41,0.0,246.0,174.0,116.0,404.0,210.9,0.37,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.43,5.0,0.33,0.0,7.0,4.0,3.0,8.0,13.32,0.0,N
0.29,3.0,1.0,0.0,6.0,2.0,2.0,4.0,11.71,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,N
0.2,33.0,0.12,0.0,79.0,22.0,17.0,54.0,97.51,0.63,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.09,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.12,5.0,1.0,0.0,9.0,4.0,3.0,14.0,22.7,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,12.68,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,5.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.8,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.27,11.0,0.83,0.0,21.0,10.0,6.0,20.0,13.86,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.2,3.0,1.0,0.0,10.0,2.0,2.0,4.0,9.08,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,27.47,0.0,N
0.17,21.0,0.64,0.0,62.0,18.0,11.0,38.0,81.25,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.18,11.0,0.86,0.0,37.0,6.0,7.0,12.0,37.4,0.0,Y
0.33,3.0,1.0,0.0,6.0,2.0,2.0,4.0,11.86,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.28,9.0,0.13,0.0,27.0,0.0,8.0,0.0,34.09,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.29,76.0,0.49,0.0,144.0,42.0,45.0,106.0,57.75,0.52,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.21,7.0,1.0,0.0,19.0,6.0,4.0,12.0,19.8,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.33,3.0,1.0,0.0,5.0,2.0,2.0,4.0,10.95,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.8,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,11.39,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,13.29,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.14,3.0,1.0,0.0,14.0,2.0,2.0,4.0,19.02,0.0,Y
0.5,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.08,1.0,0.0,0.0,12.0,0.0,1.0,0.0,55.45,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.44,0.0,N
0.18,5.0,1.0,0.0,16.0,4.0,3.0,8.0,21.02,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.31,39.0,0.85,0.0,64.0,28.0,20.0,66.0,58.3,0.42,Y
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.17,5.0,0.67,0.0,18.0,4.0,3.0,8.0,22.43,0.0,Y
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.27,5.0,1.0,0.0,10.0,4.0,3.0,8.0,12.67,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.08,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.11,9.0,1.0,0.0,44.0,8.0,5.0,16.0,36.2,0.0,Y
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.13,5.0,1.0,0.0,20.0,4.0,3.0,8.0,21.68,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.51,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.11,9.0,0.4,0.0,42.0,6.0,5.0,14.0,75.51,0.5,N
0.28,9.0,0.13,0.0,27.0,0.0,8.0,0.0,34.09,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.49,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.25,3.0,1.0,0.0,8.0,2.0,2.0,4.0,16.92,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,11.07,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.44,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.17,1.0,0.0,0.0,6.0,0.0,1.0,0.0,10.8,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,13.18,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.2,1.0,1.0,0.0,5.0,0.0,1.0,0.0,39.21,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.49,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,1.0,0.0,1.0,0.0,1.0,0.0,16.84,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.44,0.0,N
0.29,3.0,0.5,0.0,6.0,2.0,2.0,4.0,13.45,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.08,1.0,0.0,0.0,10.0,0.0,1.0,0.0,38.53,0.0,N
0.25,9.0,1.0,0.0,14.0,8.0,5.0,16.0,23.12,0.0,N
0.21,11.0,1.0,0.0,28.0,10.0,6.0,20.0,44.65,0.0,Y
0.18,3.0,1.0,0.0,10.0,2.0,2.0,4.0,11.6,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.17,7.0,0.75,0.0,23.0,4.0,4.0,10.0,30.86,0.67,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.2,19.0,0.2,0.0,47.0,16.0,10.0,34.0,21.37,0.22,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.33,3.0,1.0,0.0,5.0,2.0,2.0,4.0,10.95,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.13,5.0,1.0,0.0,24.0,4.0,3.0,8.0,24.99,0.0,Y
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.25,5.0,1.0,0.0,11.0,4.0,3.0,8.0,15.79,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.33,3.0,1.0,0.0,5.0,2.0,2.0,4.0,10.95,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,8.45,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
0.43,5.0,0.33,0.0,7.0,4.0,3.0,8.0,13.32,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,1.0,2.0,2.0,0.0,1.0,0.0,16.92,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.8,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,18.49,0.0,N
0.33,3.0,1.0,0.0,6.0,2.0,2.0,4.0,11.86,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.28,9.0,0.13,0.0,27.0,0.0,8.0,0.0,34.09,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.11,7.0,1.0,0.0,35.0,6.0,4.0,12.0,38.59,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,2.0,3.0,0.0,1.0,0.0,12.68,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.25,3.0,1.0,0.0,8.0,2.0,2.0,4.0,29.49,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,11.63,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.86,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.29,3.0,1.0,0.0,6.0,2.0,2.0,4.0,11.71,0.0,N
0.5,1.0,1.0,5.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.02,29.0,0.56,0.0,763.0,14.0,16.0,38.0,360.31,0.4,N
0.33,1.0,1.0,7.0,3.0,0.0,1.0,0.0,21.46,0.0,N
0.11,9.0,0.6,0.0,40.0,8.0,5.0,16.0,34.81,0.0,Y
0.2,7.0,1.0,0.0,20.0,6.0,4.0,12.0,31.8,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.19,273.0,0.39,0.0,709.0,158.0,137.0,430.0,150.7,0.53,Y
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.49,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,7.0,3.0,0.0,1.0,0.0,30.67,0.0,N
0.5,1.0,1.0,3.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.04,181.0,0.07,0.0,2067.0,64.0,91.0,244.0,1160.64,0.66,Y
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.25,3.0,0.5,0.0,6.0,2.0,2.0,4.0,14.43,0.0,N
