@relation CustomCM1
@attribute CYCLOMATIC_DENSITY numeric
@attribute BRANCH_COUNT numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute PARAMETER_COUNT numeric
@attribute LOC_EXECUTABLE numeric
@attribute DECISION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CONDITION_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute Defective {Y,N}

@data
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,21.67,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.68,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.25,3.0,0.0,1.0,5.0,2.0,2.0,4.0,16.07,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,23.44,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.05,1.0,0.0,0.0,19.0,0.0,1.0,0.0,123.14,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,4.0,10.88,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.36,7.0,1.0,0.0,11.0,6.0,4.0,12.0,12.35,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.42,9.0,1.0,0.0,12.0,6.0,5.0,14.0,17.46,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.3,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.25,20.0,0.0,1.0,38.0,0.0,14.0,0.0,25.56,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
0.25,3.0,1.0,0.0,8.0,2.0,2.0,6.0,23.46,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.4,3.0,0.0,0.0,5.0,2.0,2.0,4.0,17.22,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.33,3.0,0.0,1.0,3.0,2.0,2.0,4.0,8.96,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,6.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.28,21.0,0.0,0.0,36.0,18.0,11.0,38.0,57.78,1.0,N
0.42,9.0,1.0,0.0,12.0,6.0,5.0,14.0,17.46,0.0,N
0.67,3.0,1.0,0.0,3.0,2.0,2.0,4.0,14.28,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,12.55,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,15.86,0.0,N
0.29,3.0,1.0,0.0,7.0,2.0,2.0,4.0,15.65,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,5.43,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,12.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.25,11.0,0.0,0.0,21.0,10.0,6.0,20.0,52.79,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.14,3.0,0.0,0.0,14.0,2.0,2.0,4.0,53.95,0.0,N
0.23,5.0,0.0,0.0,13.0,4.0,3.0,8.0,16.4,0.0,N
0.14,1.0,0.0,0.0,6.0,0.0,1.0,0.0,20.08,0.0,N
0.05,1.0,0.0,0.0,10.0,0.0,1.0,0.0,107.19,0.0,Y
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.23,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,4.0,10.88,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,1.0,1.0,3.0,0.0,1.0,0.0,13.29,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.96,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,11.23,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,3.0,0.0,0.0,4.0,2.0,2.0,4.0,11.18,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.05,1.0,0.0,1.0,14.0,0.0,1.0,0.0,46.18,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.23,17.0,1.0,0.0,34.0,16.0,9.0,32.0,74.55,0.0,N
0.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.23,0.0,N
0.4,3.0,0.0,0.0,5.0,2.0,2.0,4.0,17.22,0.0,N
0.23,5.0,0.0,0.0,13.0,4.0,3.0,8.0,16.4,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,13.5,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,9.47,0.0,N
0.2,7.0,1.0,0.0,18.0,6.0,4.0,12.0,32.35,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.16,5.0,1.0,0.0,19.0,4.0,3.0,8.0,19.07,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.29,11.0,0.0,0.0,21.0,8.0,6.0,18.0,8.36,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.74,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.18,3.0,0.0,1.0,9.0,2.0,2.0,4.0,12.13,0.0,N
0.3,5.0,0.0,0.0,6.0,4.0,3.0,8.0,15.23,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.05,1.0,1.0,1.0,14.0,0.0,1.0,0.0,46.18,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.1,1.0,1.0,1.0,10.0,0.0,1.0,0.0,11.49,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.09,1.0,1.0,0.0,11.0,0.0,1.0,0.0,17.95,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,9.51,0.0,N
0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,10.82,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.5,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,5.0,1.0,0.0,3.0,2.0,3.0,6.0,8.96,1.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,3.0,0.0,0.0,4.0,2.0,2.0,4.0,11.18,0.0,N
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.16,5.0,1.0,0.0,19.0,4.0,3.0,8.0,19.07,0.0,N
0.2,3.0,0.0,0.0,10.0,2.0,2.0,4.0,25.32,0.0,N
0.29,13.0,0.0,0.0,24.0,8.0,7.0,20.0,49.18,0.0,N
0.33,1.0,1.0,0.0,1.0,0.0,1.0,0.0,11.23,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.25,3.0,0.0,0.0,8.0,2.0,2.0,4.0,15.07,0.0,N
0.2,3.0,0.0,0.0,5.0,0.0,2.0,0.0,13.96,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.13,13.0,0.0,0.0,54.0,12.0,7.0,24.0,25.11,0.0,N
0.67,3.0,1.0,0.0,3.0,2.0,2.0,4.0,14.28,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
0.25,3.0,0.0,0.0,8.0,2.0,2.0,4.0,20.31,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.17,7.0,0.0,0.0,23.0,6.0,4.0,12.0,23.26,0.0,N
0.5,3.0,1.0,0.0,4.0,0.0,2.0,0.0,9.08,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.36,7.0,1.0,0.0,11.0,6.0,4.0,12.0,12.35,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.08,1.0,0.0,0.0,4.0,0.0,1.0,0.0,71.1,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,12.68,0.0,N
0.4,3.0,1.0,2.0,5.0,2.0,2.0,4.0,15.36,0.0,N
0.5,3.0,0.0,0.0,4.0,2.0,2.0,4.0,11.18,0.0,N
0.32,17.0,0.0,0.0,28.0,12.0,9.0,28.0,40.77,1.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,4.0,11.99,0.0,N
0.22,21.0,0.0,0.0,49.0,20.0,11.0,40.0,21.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.86,0.0,N
0.08,1.0,0.0,0.0,6.0,0.0,1.0,0.0,83.2,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.68,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,12.68,0.0,N
0.25,1.0,0.0,1.0,2.0,0.0,1.0,0.0,8.43,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.29,11.0,0.0,0.0,21.0,8.0,6.0,18.0,8.36,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.23,5.0,0.0,0.0,13.0,4.0,3.0,8.0,16.4,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
0.04,23.0,1.0,0.0,26.0,8.0,1.0,30.0,22.44,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.14,3.0,0.0,0.0,10.0,2.0,2.0,4.0,20.67,0.0,N
0.17,1.0,1.0,0.0,6.0,0.0,1.0,0.0,13.45,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.13,13.0,0.0,0.0,54.0,12.0,7.0,24.0,25.11,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.14,1.0,0.0,0.0,3.0,0.0,1.0,0.0,30.91,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.6,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,21.67,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.16,17.0,0.0,0.0,48.0,6.0,13.0,12.0,34.8,0.0,N
0.23,5.0,0.0,0.0,13.0,4.0,3.0,8.0,21.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
0.16,5.0,1.0,0.0,19.0,4.0,3.0,8.0,19.07,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,9.51,0.0,N
0.3,5.0,0.0,0.0,10.0,4.0,3.0,8.0,14.31,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.3,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
0.22,3.0,1.0,0.0,9.0,2.0,2.0,4.0,14.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.03,1.0,0.0,0.0,36.0,0.0,1.0,0.0,96.51,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.4,3.0,1.0,2.0,5.0,2.0,2.0,4.0,15.36,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.68,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
0.33,1.0,1.0,1.0,2.0,0.0,1.0,0.0,11.58,0.0,N
0.4,3.0,0.0,0.0,5.0,2.0,2.0,4.0,17.22,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.17,1.0,0.0,0.0,6.0,0.0,1.0,0.0,34.06,0.0,N
0.36,7.0,1.0,0.0,11.0,6.0,4.0,12.0,12.35,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,10.24,0.0,N
0.19,5.0,0.0,0.0,15.0,4.0,3.0,8.0,20.67,0.0,N
0.25,3.0,1.0,0.0,8.0,2.0,2.0,6.0,23.46,0.0,N
0.24,11.0,1.0,0.0,25.0,0.0,6.0,0.0,25.54,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,10.24,0.0,N
0.33,1.0,1.0,0.0,2.0,0.0,1.0,0.0,11.23,0.0,N
0.11,1.0,0.0,0.0,9.0,0.0,1.0,0.0,110.73,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
0.28,9.0,0.0,0.0,18.0,8.0,5.0,16.0,6.16,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.11,1.0,0.0,0.0,9.0,0.0,1.0,0.0,34.4,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.51,0.0,N
0.16,8.0,0.0,0.0,27.0,2.0,6.0,4.0,24.9,0.0,N
1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,12.18,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.03,1.0,1.0,0.0,27.0,0.0,1.0,0.0,112.99,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.25,1.0,0.0,0.0,3.0,0.0,1.0,0.0,21.59,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.74,0.0,N
0.13,5.0,1.0,0.0,23.0,4.0,3.0,8.0,19.78,0.0,N
0.67,3.0,1.0,0.0,3.0,2.0,2.0,4.0,14.28,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.81,0.0,N
0.15,17.0,0.0,0.0,58.0,14.0,9.0,28.0,33.47,0.0,N
0.08,1.0,0.0,0.0,12.0,0.0,1.0,0.0,68.52,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.51,0.0,N
0.33,23.0,0.0,0.0,43.0,6.0,17.0,16.0,34.14,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.75,0.0,N
0.11,1.0,0.0,0.0,9.0,0.0,1.0,0.0,86.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.86,0.0,N
0.28,21.0,0.0,0.0,36.0,18.0,11.0,38.0,57.99,1.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.86,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.75,0.0,N
0.23,5.0,0.0,0.0,13.0,4.0,3.0,8.0,16.4,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.81,0.0,N
0.13,5.0,1.0,0.0,23.0,4.0,3.0,8.0,19.78,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.35,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.82,0.0,N
0.41,8.0,0.0,0.0,17.0,0.0,7.0,0.0,31.08,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
0.28,41.0,0.0,0.0,66.0,36.0,21.0,76.0,68.71,0.0,N
0.11,1.0,0.0,0.0,9.0,0.0,1.0,0.0,86.0,0.0,N
0.17,1.0,0.0,0.0,6.0,0.0,1.0,0.0,34.06,0.0,N
0.02,1.0,0.0,0.0,5.0,0.0,1.0,0.0,142.01,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.23,5.0,1.0,2.0,7.0,4.0,3.0,8.0,18.89,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.47,0.0,N
0.15,5.0,0.0,0.0,20.0,4.0,3.0,8.0,36.21,0.0,N
0.33,1.0,1.0,0.0,2.0,0.0,1.0,0.0,16.84,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.29,15.0,0.0,1.0,16.0,10.0,8.0,24.0,19.61,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.23,27.0,0.0,0.0,86.0,12.0,20.0,24.0,66.26,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.68,0.0,N
0.28,21.0,0.0,0.0,36.0,18.0,11.0,38.0,64.48,1.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.18,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.75,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
0.06,5.0,1.0,0.0,17.0,4.0,1.0,8.0,30.3,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
