@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NODE_COUNT numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
5.0,5.0,3.0,6.0,0.0,0.21,13.0,0.0,8.0,30.59,0.04,31.0,114.71,12.0,12.0,19.0,8.0,5.0,21.0,14.0,N
5.0,5.0,3.0,6.0,0.0,0.21,13.0,0.0,8.0,30.59,0.04,31.0,114.71,12.0,12.0,19.0,8.0,5.0,21.0,14.0,N
5.0,5.0,3.0,6.0,0.0,0.21,13.0,0.0,8.0,30.59,0.04,31.0,114.71,12.0,12.0,19.0,8.0,5.0,21.0,14.0,N
5.0,5.0,3.0,6.0,0.0,0.21,13.0,0.0,8.0,30.59,0.04,31.0,114.71,12.0,12.0,19.0,8.0,5.0,21.0,14.0,N
5.0,5.0,3.0,6.0,0.0,0.21,13.0,0.0,8.0,30.59,0.04,31.0,114.71,12.0,12.0,19.0,8.0,5.0,21.0,14.0,N
5.0,5.0,3.0,6.0,0.0,0.21,13.0,0.0,8.0,30.59,0.04,31.0,114.71,12.0,12.0,19.0,8.0,5.0,21.0,14.0,N
5.0,5.0,3.0,6.0,0.0,0.21,13.0,0.0,8.0,30.59,0.04,31.0,114.71,12.0,12.0,19.0,8.0,5.0,21.0,14.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
2.0,3.0,1.0,5.0,0.0,0.2,6.0,0.0,5.0,13.96,0.03,22.0,83.76,6.0,9.0,13.0,6.0,8.0,14.0,10.0,N
1.0,5.0,0.0,0.0,0.0,0.33,10.0,0.0,9.0,9.88,0.02,15.0,51.89,9.0,6.0,9.0,4.0,7.0,12.0,9.0,N
1.0,5.0,0.0,0.0,0.0,0.33,10.0,0.0,9.0,9.88,0.02,15.0,51.89,9.0,6.0,9.0,4.0,7.0,12.0,9.0,N
2.0,3.0,1.0,2.0,2.0,0.29,6.0,0.0,5.0,27.78,0.03,25.0,100.0,6.0,12.0,13.0,10.0,6.0,13.0,7.0,N
2.0,3.0,1.0,2.0,2.0,0.29,6.0,0.0,5.0,27.78,0.03,25.0,100.0,6.0,12.0,13.0,10.0,6.0,13.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.51,0.01,9.0,28.53,2.0,3.0,6.0,3.0,6.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,8.0,0.0,0.0,0.0,0.41,15.0,0.0,17.0,31.08,0.06,37.0,167.37,10.0,14.0,23.0,13.0,10.0,19.0,17.0,N
0.0,8.0,0.0,0.0,0.0,0.41,15.0,0.0,17.0,31.08,0.06,37.0,167.37,10.0,14.0,23.0,13.0,10.0,19.0,17.0,N
0.0,1.0,1.0,0.0,0.0,0.25,2.0,0.0,4.0,10.24,0.02,20.0,71.7,3.0,7.0,13.0,4.0,8.0,6.0,4.0,N
0.0,3.0,2.0,0.0,0.0,0.5,6.0,0.0,4.0,21.5,0.05,35.0,153.73,6.0,13.0,22.0,10.0,11.0,6.0,4.0,N
0.0,3.0,2.0,0.0,0.0,0.25,6.0,0.0,8.0,23.46,0.08,52.0,241.48,6.0,19.0,33.0,12.0,13.0,10.0,8.0,N
2.0,13.0,4.0,1.0,8.0,0.13,30.0,0.0,54.0,25.11,0.33,184.0,1004.54,25.0,80.0,104.0,22.0,22.0,68.0,55.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.3,0.02,16.0,55.35,2.0,5.0,11.0,3.0,8.0,2.0,0.0,N
2.0,5.0,2.0,0.0,1.0,0.13,16.0,0.0,23.0,19.78,0.13,80.0,396.34,15.0,33.0,47.0,14.0,17.0,28.0,23.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.6,0.02,18.0,64.53,2.0,5.0,13.0,3.0,9.0,2.0,0.0,N
1.0,5.0,6.0,0.0,3.0,0.16,14.0,0.0,19.0,19.07,0.07,46.0,208.08,13.0,20.0,26.0,11.0,12.0,25.0,19.0,N
1.0,3.0,4.0,0.0,2.0,0.17,8.0,0.0,12.0,14.73,0.04,31.0,131.69,8.0,13.0,18.0,8.0,11.0,17.0,12.0,N
1.0,9.0,5.0,0.0,0.0,0.42,21.0,0.0,12.0,17.46,0.1,63.0,288.85,18.0,28.0,35.0,11.0,13.0,17.0,12.0,N
0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,4.0,9.47,0.01,9.0,25.27,2.0,4.0,5.0,3.0,4.0,6.0,4.0,N
1.0,5.0,3.0,0.0,0.0,0.23,15.0,0.0,13.0,16.4,0.04,29.0,116.0,14.0,11.0,18.0,7.0,9.0,16.0,13.0,N
1.0,5.0,3.0,0.0,0.0,0.23,15.0,0.0,13.0,17.24,0.04,31.0,129.27,14.0,12.0,19.0,8.0,10.0,16.0,13.0,N
0.0,3.0,2.0,0.0,0.0,0.5,6.0,0.0,4.0,11.99,0.03,21.0,79.95,6.0,10.0,11.0,6.0,8.0,6.0,4.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.55,0.01,7.0,19.65,3.0,1.0,6.0,1.0,6.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.86,0.01,7.0,19.65,3.0,2.0,5.0,2.0,5.0,2.0,0.0,N
0.0,1.0,2.0,0.0,0.0,0.17,3.0,0.0,6.0,17.51,0.03,23.0,87.57,4.0,10.0,13.0,7.0,7.0,8.0,6.0,N
2.0,7.0,1.0,0.0,0.0,0.36,14.0,0.0,11.0,12.35,0.07,45.0,197.65,12.0,16.0,29.0,7.0,14.0,14.0,11.0,N
0.0,3.0,2.0,0.0,0.0,0.67,6.0,0.0,3.0,14.28,0.02,15.0,57.11,6.0,6.0,9.0,6.0,8.0,5.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,2.0,13.5,0.01,9.0,27.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,7.74,0.0,5.0,11.61,3.0,2.0,3.0,2.0,3.0,2.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,5.8,0.0,5.0,11.61,3.0,1.0,4.0,1.0,4.0,1.0,0.0,N
3.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,2.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,7.0,2.0,N
2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,24.0,1.0,N
3.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,2.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,7.0,2.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,10.68,0.02,15.0,49.83,5.0,4.0,11.0,3.0,7.0,2.0,0.0,N
0.0,5.0,4.0,0.0,0.0,0.43,13.0,0.0,7.0,11.89,0.05,35.0,156.08,12.0,15.0,20.0,8.0,14.0,9.0,7.0,N
0.0,3.0,4.0,0.0,0.0,0.4,8.0,0.0,5.0,17.22,0.02,19.0,70.31,8.0,7.0,12.0,6.0,7.0,7.0,5.0,N
0.0,3.0,3.0,0.0,0.0,0.5,7.0,0.0,4.0,11.18,0.02,17.0,62.91,7.0,5.0,12.0,4.0,9.0,6.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.2,0.01,6.0,15.51,3.0,1.0,5.0,1.0,5.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.75,2.0,0.0,3.0,0.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,11.86,0.01,12.0,41.51,3.0,4.0,8.0,4.0,7.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
1.0,3.0,6.0,0.0,0.0,0.25,11.0,0.0,8.0,15.07,0.05,34.0,146.95,11.0,13.0,21.0,8.0,12.0,11.0,8.0,N
14.0,35.0,7.0,0.0,0.0,0.01,105.0,0.0,100.0,63.56,1.13,559.0,3402.89,89.0,257.0,302.0,48.0,20.0,116.0,100.0,N
3.0,1.0,4.0,0.0,0.0,0.14,7.0,0.0,7.0,23.06,0.03,25.0,86.49,8.0,9.0,16.0,6.0,5.0,12.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,1.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,9.6,0.01,8.0,24.0,3.0,3.0,5.0,3.0,5.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.86,0.01,8.0,24.0,3.0,1.0,7.0,1.0,7.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,12.18,0.01,11.0,36.54,3.0,4.0,7.0,4.0,6.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.8,0.0,5.0,11.61,2.0,1.0,4.0,1.0,4.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,8.98,0.01,8.0,22.46,2.0,2.0,6.0,2.0,5.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,N
0.0,1.0,2.0,0.0,0.0,0.33,3.0,0.0,3.0,12.0,0.01,10.0,30.0,4.0,3.0,7.0,3.0,5.0,5.0,3.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.86,0.01,7.0,19.65,3.0,2.0,5.0,2.0,5.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.55,0.01,7.0,19.65,3.0,1.0,6.0,1.0,6.0,1.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.55,0.01,7.0,19.65,3.0,1.0,6.0,1.0,6.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,8.98,0.01,8.0,22.46,2.0,2.0,6.0,2.0,5.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.86,0.01,7.0,19.65,2.0,2.0,5.0,2.0,5.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.75,2.0,0.0,3.0,0.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,1.0,0.0,N
17.0,73.0,16.0,0.0,1.0,0.01,201.0,0.0,106.0,53.67,1.7,843.0,5095.42,166.0,355.0,488.0,43.0,23.0,126.0,106.0,N
0.0,1.0,0.0,0.0,0.0,0.33,1.0,0.0,3.0,9.51,0.01,9.0,28.53,2.0,3.0,6.0,3.0,6.0,5.0,3.0,N
0.0,3.0,2.0,0.0,0.0,0.4,7.0,0.0,5.0,15.36,0.02,15.0,53.77,7.0,5.0,10.0,5.0,7.0,7.0,5.0,N
0.0,3.0,2.0,0.0,0.0,0.5,6.0,0.0,4.0,10.88,0.02,17.0,60.94,6.0,8.0,9.0,5.0,7.0,6.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,7.35,0.02,17.0,58.81,2.0,6.0,11.0,3.0,8.0,4.0,2.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,12.68,0.01,10.0,31.7,3.0,4.0,6.0,4.0,5.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.74,0.0,5.0,11.61,3.0,2.0,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,0.5,3.0,0.0,2.0,7.81,0.02,19.0,70.31,4.0,8.0,11.0,4.0,9.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,1.0,0.0,N
